grid_id,county,county_short,geoid,grid_km,center_lat,center_lon,row_index,col_index,is_mock,shape_model,month,monthly_fire_probability_pct,risk_score,risk_level,mock_ndvi,mock_avgtempF,mock_humid,mock_wind,county_avgtempF,county_humid,county_wind,county_precip,county_sunHour
06089_5km_0051,Shasta County,Shasta,06089,5.0,40.442579,-122.208957,3,14,1,county_boundary_clipped_grid,2020-08,23.33,0.4458,medium,0.7055,89.16,26.31,5.53,88.55,28.45,4.97,0.0,11.56
06089_5km_0052,Shasta County,Shasta,06089,5.0,40.442579,-122.149658,3,15,1,county_boundary_clipped_grid,2020-08,23.33,0.4495,medium,0.7078,89.31,25.91,5.63,88.55,28.45,4.97,0.0,11.56
06089_5km_0053,Shasta County,Shasta,06089,5.0,40.442579,-122.090359,3,16,1,county_boundary_clipped_grid,2020-08,23.33,0.4523,medium,0.7101,89.43,25.6,5.71,88.55,28.45,4.97,0.0,11.56
06089_5km_0054,Shasta County,Shasta,06089,5.0,40.445902,-122.031061,3,17,1,county_boundary_clipped_grid,2020-08,23.33,0.4551,medium,0.7121,89.55,25.3,5.78,88.55,28.45,4.97,0.0,11.56
06089_5km_0055,Shasta County,Shasta,06089,5.0,40.445439,-121.971762,3,18,1,county_boundary_clipped_grid,2020-08,23.33,0.4558,medium,0.7139,89.6,25.22,5.8,88.55,28.45,4.97,0.0,11.56
06089_5km_0056,Shasta County,Shasta,06089,5.0,40.44925,-121.912463,3,19,1,county_boundary_clipped_grid,2020-08,23.33,0.4563,medium,0.715,89.63,25.15,5.82,88.55,28.45,4.97,0.0,11.56
06089_5km_0057,Shasta County,Shasta,06089,5.0,40.453817,-121.853164,3,20,1,county_boundary_clipped_grid,2020-08,23.33,0.4558,medium,0.7155,89.62,25.21,5.8,88.55,28.45,4.97,0.0,11.56
06089_5km_0058,Shasta County,Shasta,06089,5.0,40.455008,-121.793866,3,21,1,county_boundary_clipped_grid,2020-08,23.33,0.4531,medium,0.7155,89.54,25.48,5.73,88.55,28.45,4.97,0.0,11.56
06089_5km_0059,Shasta County,Shasta,06089,5.0,40.450363,-121.737122,3,22,1,county_boundary_clipped_grid,2020-08,23.33,0.4482,medium,0.7151,89.37,25.99,5.6,88.55,28.45,4.97,0.0,11.56
06089_5km_0060,Shasta County,Shasta,06089,5.0,40.449092,-121.660324,3,23,1,county_boundary_clipped_grid,2020-08,23.33,0.4413,medium,0.714,89.13,26.71,5.41,88.55,28.45,4.97,0.0,11.56
06089_5km_0061,Shasta County,Shasta,06089,5.0,40.451711,-121.615969,3,24,1,county_boundary_clipped_grid,2020-08,23.33,0.4376,medium,0.7132,89.0,27.11,5.31,88.55,28.45,4.97,0.0,11.56
06089_5km_0062,Shasta County,Shasta,06089,5.0,40.455417,-121.556671,3,25,1,county_boundary_clipped_grid,2020-08,23.33,0.4321,medium,0.7122,88.81,27.68,5.16,88.55,28.45,4.97,0.0,11.56
06089_5km_0063,Shasta County,Shasta,06089,5.0,40.455572,-121.497372,3,26,1,county_boundary_clipped_grid,2020-08,23.33,0.4257,medium,0.7114,88.6,28.35,4.99,88.55,28.45,4.97,0.0,11.56
06089_5km_0064,Shasta County,Shasta,06089,5.0,40.455727,-121.438073,3,27,1,county_boundary_clipped_grid,2020-08,23.33,0.4237,medium,0.7089,88.5,28.57,5.0,88.55,28.45,4.97,0.0,11.56
06089_5km_0065,Shasta County,Shasta,06089,5.0,40.457125,-121.378774,3,28,1,county_boundary_clipped_grid,2020-08,23.33,0.4223,medium,0.7071,88.42,28.73,5.04,88.55,28.45,4.97,0.0,11.56
06089_5km_0066,Shasta County,Shasta,06089,5.0,40.486712,-122.841691,4,3,1,county_boundary_clipped_grid,2020-08,23.33,0.4309,medium,0.7179,88.85,27.76,5.14,88.55,28.45,4.97,0.0,11.56
06089_5km_0067,Shasta County,Shasta,06089,5.0,40.485869,-122.801945,4,4,1,county_boundary_clipped_grid,2020-08,23.33,0.4293,medium,0.7159,88.77,27.95,5.09,88.55,28.45,4.97,0.0,11.56
06089_5km_0068,Shasta County,Shasta,06089,5.0,40.487495,-122.742646,4,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4271,medium,0.7132,88.67,28.19,5.03,88.55,28.45,4.97,0.0,11.56
06089_5km_0069,Shasta County,Shasta,06089,5.0,40.487495,-122.683347,4,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4252,medium,0.7108,88.57,28.4,4.98,88.55,28.45,4.97,0.0,11.56
06089_5km_0070,Shasta County,Shasta,06089,5.0,40.487495,-122.624048,4,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4255,medium,0.7081,88.54,28.39,5.04,88.55,28.45,4.97,0.0,11.56
06089_5km_0071,Shasta County,Shasta,06089,5.0,40.487495,-122.56475,4,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4294,medium,0.7047,88.62,28.01,5.19,88.55,28.45,4.97,0.0,11.56
06089_5km_0072,Shasta County,Shasta,06089,5.0,40.487495,-122.505451,4,9,1,county_boundary_clipped_grid,2020-08,23.33,0.4336,medium,0.7023,88.72,27.59,5.31,88.55,28.45,4.97,0.0,11.56
06089_5km_0073,Shasta County,Shasta,06089,5.0,40.487495,-122.446152,4,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4381,medium,0.701,88.84,27.14,5.4,88.55,28.45,4.97,0.0,11.56
06089_5km_0074,Shasta County,Shasta,06089,5.0,40.487495,-122.386853,4,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4428,medium,0.7008,88.99,26.66,5.46,88.55,28.45,4.97,0.0,11.56
06089_5km_0075,Shasta County,Shasta,06089,5.0,40.487495,-122.327555,4,12,1,county_boundary_clipped_grid,2020-08,23.33,0.4475,medium,0.7014,89.15,26.16,5.58,88.55,28.45,4.97,0.0,11.56
06089_5km_0076,Shasta County,Shasta,06089,5.0,40.487495,-122.268256,4,13,1,county_boundary_clipped_grid,2020-08,23.33,0.4522,medium,0.7028,89.32,25.67,5.7,88.55,28.45,4.97,0.0,11.56
06089_5km_0077,Shasta County,Shasta,06089,5.0,40.487495,-122.208957,4,14,1,county_boundary_clipped_grid,2020-08,23.33,0.4565,medium,0.7048,89.49,25.21,5.82,88.55,28.45,4.97,0.0,11.56
06089_5km_0078,Shasta County,Shasta,06089,5.0,40.487495,-122.149658,4,15,1,county_boundary_clipped_grid,2020-08,23.33,0.4602,medium,0.707,89.64,24.81,5.92,88.55,28.45,4.97,0.0,11.56
06089_5km_0079,Shasta County,Shasta,06089,5.0,40.487495,-122.090359,4,16,1,county_boundary_clipped_grid,2020-08,23.33,0.4631,medium,0.7093,89.77,24.49,6.0,88.55,28.45,4.97,0.0,11.56
06089_5km_0080,Shasta County,Shasta,06089,5.0,40.487495,-122.031061,4,17,1,county_boundary_clipped_grid,2020-08,23.33,0.4651,medium,0.7114,89.86,24.27,6.05,88.55,28.45,4.97,0.0,11.56
06089_5km_0081,Shasta County,Shasta,06089,5.0,40.487495,-121.971762,4,18,1,county_boundary_clipped_grid,2020-08,23.33,0.4658,medium,0.7131,89.91,24.18,6.07,88.55,28.45,4.97,0.0,11.56
06089_5km_0082,Shasta County,Shasta,06089,5.0,40.487495,-121.912463,4,19,1,county_boundary_clipped_grid,2020-08,23.33,0.4653,medium,0.7143,89.91,24.22,6.06,88.55,28.45,4.97,0.0,11.56
06089_5km_0083,Shasta County,Shasta,06089,5.0,40.487495,-121.853164,4,20,1,county_boundary_clipped_grid,2020-08,23.33,0.4636,medium,0.715,89.86,24.4,6.01,88.55,28.45,4.97,0.0,11.56
06089_5km_0084,Shasta County,Shasta,06089,5.0,40.487495,-121.793866,4,21,1,county_boundary_clipped_grid,2020-08,23.33,0.4606,medium,0.7151,89.77,24.71,5.93,88.55,28.45,4.97,0.0,11.56
06089_5km_0085,Shasta County,Shasta,06089,5.0,40.487495,-121.734567,4,22,1,county_boundary_clipped_grid,2020-08,23.33,0.4564,medium,0.7146,89.63,25.14,5.82,88.55,28.45,4.97,0.0,11.56
06089_5km_0086,Shasta County,Shasta,06089,5.0,40.487495,-121.675268,4,23,1,county_boundary_clipped_grid,2020-08,23.33,0.4513,medium,0.7139,89.45,25.68,5.68,88.55,28.45,4.97,0.0,11.56
06089_5km_0087,Shasta County,Shasta,06089,5.0,40.487495,-121.615969,4,24,1,county_boundary_clipped_grid,2020-08,23.33,0.4454,medium,0.7129,89.25,26.3,5.52,88.55,28.45,4.97,0.0,11.56
06089_5km_0088,Shasta County,Shasta,06089,5.0,40.487495,-121.556671,4,25,1,county_boundary_clipped_grid,2020-08,23.33,0.4389,medium,0.712,89.03,26.98,5.35,88.55,28.45,4.97,0.0,11.56
06089_5km_0089,Shasta County,Shasta,06089,5.0,40.487495,-121.497372,4,26,1,county_boundary_clipped_grid,2020-08,23.33,0.4321,medium,0.7114,88.8,27.69,5.16,88.55,28.45,4.97,0.0,11.56
06089_5km_0090,Shasta County,Shasta,06089,5.0,40.487495,-121.438073,4,27,1,county_boundary_clipped_grid,2020-08,23.33,0.4256,medium,0.7112,88.59,28.37,4.99,88.55,28.45,4.97,0.0,11.56
06089_5km_0091,Shasta County,Shasta,06089,5.0,40.487495,-121.378774,4,28,1,county_boundary_clipped_grid,2020-08,23.33,0.424,medium,0.7093,88.51,28.54,4.99,88.55,28.45,4.97,0.0,11.56
06089_5km_0092,Shasta County,Shasta,06089,5.0,40.527653,-122.780109,5,4,1,county_boundary_clipped_grid,2020-08,23.33,0.4304,medium,0.7172,88.83,27.82,5.12,88.55,28.45,4.97,0.0,11.56
06089_5km_0093,Shasta County,Shasta,06089,5.0,40.53007,-122.742646,5,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4291,medium,0.7156,88.76,27.97,5.09,88.55,28.45,4.97,0.0,11.56
06089_5km_0094,Shasta County,Shasta,06089,5.0,40.532411,-122.683347,5,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4297,medium,0.7121,88.73,27.93,5.1,88.55,28.45,4.97,0.0,11.56
06089_5km_0095,Shasta County,Shasta,06089,5.0,40.532411,-122.624048,5,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4336,medium,0.7076,88.79,27.56,5.2,88.55,28.45,4.97,0.0,11.56
06089_5km_0096,Shasta County,Shasta,06089,5.0,40.532411,-122.56475,5,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4377,medium,0.7041,88.87,27.16,5.31,88.55,28.45,4.97,0.0,11.56
06089_5km_0097,Shasta County,Shasta,06089,5.0,40.532411,-122.505451,5,9,1,county_boundary_clipped_grid,2020-08,23.33,0.4421,medium,0.7017,88.98,26.72,5.43,88.55,28.45,4.97,0.0,11.56
06089_5km_0098,Shasta County,Shasta,06089,5.0,40.532411,-122.446152,5,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4467,medium,0.7003,89.11,26.25,5.55,88.55,28.45,4.97,0.0,11.56
06089_5km_0099,Shasta County,Shasta,06089,5.0,40.532411,-122.386853,5,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4516,medium,0.6999,89.26,25.75,5.68,88.55,28.45,4.97,0.0,11.56
06089_5km_0100,Shasta County,Shasta,06089,5.0,40.532411,-122.327555,5,12,1,county_boundary_clipped_grid,2020-08,23.33,0.4566,medium,0.7005,89.43,25.23,5.82,88.55,28.45,4.97,0.0,11.56
06089_5km_0101,Shasta County,Shasta,06089,5.0,40.532411,-122.268256,5,13,1,county_boundary_clipped_grid,2020-08,23.33,0.4614,medium,0.7018,89.6,24.72,5.95,88.55,28.45,4.97,0.0,11.56
06089_5km_0102,Shasta County,Shasta,06089,5.0,40.532411,-122.208957,5,14,1,county_boundary_clipped_grid,2020-08,23.33,0.4658,medium,0.7036,89.77,24.25,6.07,88.55,28.45,4.97,0.0,11.56
06089_5km_0103,Shasta County,Shasta,06089,5.0,40.532411,-122.149658,5,15,1,county_boundary_clipped_grid,2020-08,23.33,0.4697,medium,0.7058,89.93,23.84,6.17,88.55,28.45,4.97,0.0,11.56
06089_5km_0104,Shasta County,Shasta,06089,5.0,40.532411,-122.090359,5,16,1,county_boundary_clipped_grid,2020-08,23.33,0.4727,medium,0.7081,90.06,23.51,6.25,88.55,28.45,4.97,0.0,11.56
06089_5km_0105,Shasta County,Shasta,06089,5.0,40.532411,-122.031061,5,17,1,county_boundary_clipped_grid,2020-08,23.33,0.4746,medium,0.7102,90.15,23.29,6.31,88.55,28.45,4.97,0.0,11.56
06089_5km_0106,Shasta County,Shasta,06089,5.0,40.532411,-121.971762,5,18,1,county_boundary_clipped_grid,2020-08,23.33,0.4754,medium,0.7119,90.2,23.2,6.33,88.55,28.45,4.97,0.0,11.56
06089_5km_0107,Shasta County,Shasta,06089,5.0,40.532411,-121.912463,5,19,1,county_boundary_clipped_grid,2020-08,23.33,0.4748,medium,0.7132,90.2,23.25,6.31,88.55,28.45,4.97,0.0,11.56
06089_5km_0108,Shasta County,Shasta,06089,5.0,40.532411,-121.853164,5,20,1,county_boundary_clipped_grid,2020-08,23.33,0.4729,medium,0.7139,90.15,23.44,6.26,88.55,28.45,4.97,0.0,11.56
06089_5km_0109,Shasta County,Shasta,06089,5.0,40.532411,-121.793866,5,21,1,county_boundary_clipped_grid,2020-08,23.33,0.4697,medium,0.7141,90.05,23.77,6.18,88.55,28.45,4.97,0.0,11.56
06089_5km_0110,Shasta County,Shasta,06089,5.0,40.532411,-121.734567,5,22,1,county_boundary_clipped_grid,2020-08,23.33,0.4654,medium,0.7137,89.9,24.22,6.06,88.55,28.45,4.97,0.0,11.56
06089_5km_0111,Shasta County,Shasta,06089,5.0,40.532411,-121.675268,5,23,1,county_boundary_clipped_grid,2020-08,23.33,0.46,medium,0.7131,89.72,24.78,5.92,88.55,28.45,4.97,0.0,11.56
06089_5km_0112,Shasta County,Shasta,06089,5.0,40.532411,-121.615969,5,24,1,county_boundary_clipped_grid,2020-08,23.33,0.4539,medium,0.7122,89.51,25.42,5.75,88.55,28.45,4.97,0.0,11.56
06089_5km_0113,Shasta County,Shasta,06089,5.0,40.532411,-121.556671,5,25,1,county_boundary_clipped_grid,2020-08,23.33,0.4473,medium,0.7114,89.29,26.12,5.57,88.55,28.45,4.97,0.0,11.56
06089_5km_0114,Shasta County,Shasta,06089,5.0,40.532411,-121.497372,5,26,1,county_boundary_clipped_grid,2020-08,23.33,0.4403,medium,0.7109,89.05,26.85,5.38,88.55,28.45,4.97,0.0,11.56
06089_5km_0115,Shasta County,Shasta,06089,5.0,40.532411,-121.438073,5,27,1,county_boundary_clipped_grid,2020-08,23.33,0.4332,medium,0.7109,88.83,27.58,5.19,88.55,28.45,4.97,0.0,11.56
06089_5km_0116,Shasta County,Shasta,06089,5.0,40.532411,-121.378774,5,28,1,county_boundary_clipped_grid,2020-08,23.33,0.4262,medium,0.7117,88.61,28.3,5.01,88.55,28.45,4.97,0.0,11.56
06089_5km_0117,Shasta County,Shasta,06089,5.0,40.567461,-122.724404,6,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4321,medium,0.715,88.85,27.66,5.17,88.55,28.45,4.97,0.0,11.56
06089_5km_0118,Shasta County,Shasta,06089,5.0,40.575775,-122.674633,6,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4363,medium,0.7105,88.92,27.26,5.28,88.55,28.45,4.97,0.0,11.56
06089_5km_0119,Shasta County,Shasta,06089,5.0,40.577326,-122.624048,6,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4399,medium,0.7066,88.98,26.91,5.37,88.55,28.45,4.97,0.0,11.56
06089_5km_0120,Shasta County,Shasta,06089,5.0,40.577326,-122.56475,6,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4442,medium,0.703,89.07,26.49,5.49,88.55,28.45,4.97,0.0,11.56
06089_5km_0121,Shasta County,Shasta,06089,5.0,40.577326,-122.505451,6,9,1,county_boundary_clipped_grid,2020-08,23.33,0.4488,medium,0.7005,89.18,26.03,5.61,88.55,28.45,4.97,0.0,11.56
06089_5km_0122,Shasta County,Shasta,06089,5.0,40.577326,-122.446152,6,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4537,medium,0.699,89.32,25.54,5.74,88.55,28.45,4.97,0.0,11.56
06089_5km_0123,Shasta County,Shasta,06089,5.0,40.577326,-122.386853,6,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4588,medium,0.6985,89.47,25.01,5.88,88.55,28.45,4.97,0.0,11.56
06089_5km_0124,Shasta County,Shasta,06089,5.0,40.577326,-122.327555,6,12,1,county_boundary_clipped_grid,2020-08,23.33,0.464,medium,0.699,89.65,24.48,6.02,88.55,28.45,4.97,0.0,11.56
06089_5km_0125,Shasta County,Shasta,06089,5.0,40.577326,-122.268256,6,13,1,county_boundary_clipped_grid,2020-08,23.33,0.469,medium,0.7002,89.82,23.95,6.15,88.55,28.45,4.97,0.0,11.56
06089_5km_0126,Shasta County,Shasta,06089,5.0,40.577326,-122.208957,6,14,1,county_boundary_clipped_grid,2020-08,23.33,0.4736,medium,0.7019,90.0,23.45,6.28,88.55,28.45,4.97,0.0,11.56
06089_5km_0127,Shasta County,Shasta,06089,5.0,40.577326,-122.149658,6,15,1,county_boundary_clipped_grid,2020-08,23.33,0.4776,medium,0.704,90.16,23.02,6.39,88.55,28.45,4.97,0.0,11.56
06089_5km_0128,Shasta County,Shasta,06089,5.0,40.577326,-122.090359,6,16,1,county_boundary_clipped_grid,2020-08,23.33,0.4807,medium,0.7062,90.29,22.69,6.47,88.55,28.45,4.97,0.0,11.56
06089_5km_0129,Shasta County,Shasta,06089,5.0,40.577326,-122.031061,6,17,1,county_boundary_clipped_grid,2020-08,23.33,0.4827,medium,0.7083,90.38,22.47,6.52,88.55,28.45,4.97,0.0,11.56
06089_5km_0130,Shasta County,Shasta,06089,5.0,40.577326,-121.971762,6,18,1,county_boundary_clipped_grid,2020-08,23.33,0.4834,medium,0.7101,90.43,22.39,6.54,88.55,28.45,4.97,0.0,11.56
06089_5km_0131,Shasta County,Shasta,06089,5.0,40.577326,-121.912463,6,19,1,county_boundary_clipped_grid,2020-08,23.33,0.4827,medium,0.7114,90.43,22.45,6.53,88.55,28.45,4.97,0.0,11.56
06089_5km_0132,Shasta County,Shasta,06089,5.0,40.577326,-121.853164,6,20,1,county_boundary_clipped_grid,2020-08,23.33,0.4806,medium,0.7122,90.37,22.66,6.47,88.55,28.45,4.97,0.0,11.56
06089_5km_0133,Shasta County,Shasta,06089,5.0,40.577326,-121.793866,6,21,1,county_boundary_clipped_grid,2020-08,23.33,0.4772,medium,0.7125,90.27,23.0,6.38,88.55,28.45,4.97,0.0,11.56
06089_5km_0134,Shasta County,Shasta,06089,5.0,40.577326,-121.734567,6,22,1,county_boundary_clipped_grid,2020-08,23.33,0.4727,medium,0.7123,90.12,23.48,6.26,88.55,28.45,4.97,0.0,11.56
06089_5km_0135,Shasta County,Shasta,06089,5.0,40.577326,-121.675268,6,23,1,county_boundary_clipped_grid,2020-08,23.33,0.4671,medium,0.7117,89.93,24.06,6.11,88.55,28.45,4.97,0.0,11.56
06089_5km_0136,Shasta County,Shasta,06089,5.0,40.577326,-121.615969,6,24,1,county_boundary_clipped_grid,2020-08,23.33,0.4608,medium,0.711,89.72,24.72,5.94,88.55,28.45,4.97,0.0,11.56
06089_5km_0137,Shasta County,Shasta,06089,5.0,40.577326,-121.556671,6,25,1,county_boundary_clipped_grid,2020-08,23.33,0.4539,medium,0.7103,89.48,25.44,5.75,88.55,28.45,4.97,0.0,11.56
06089_5km_0138,Shasta County,Shasta,06089,5.0,40.577326,-121.497372,6,26,1,county_boundary_clipped_grid,2020-08,23.33,0.4467,medium,0.7099,89.25,26.18,5.56,88.55,28.45,4.97,0.0,11.56
06089_5km_0139,Shasta County,Shasta,06089,5.0,40.577326,-121.438073,6,27,1,county_boundary_clipped_grid,2020-08,23.33,0.4395,medium,0.71,89.02,26.93,5.36,88.55,28.45,4.97,0.0,11.56
06089_5km_0140,Shasta County,Shasta,06089,5.0,40.577326,-121.378774,6,28,1,county_boundary_clipped_grid,2020-08,23.33,0.4323,medium,0.7109,88.8,27.67,5.17,88.55,28.45,4.97,0.0,11.56
06089_5km_0141,Shasta County,Shasta,06089,5.0,40.640683,-122.723227,7,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4387,medium,0.7123,89.03,27.0,5.34,88.55,28.45,4.97,0.0,11.56
06089_5km_0142,Shasta County,Shasta,06089,5.0,40.621874,-122.68192,7,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4403,medium,0.7095,89.04,26.85,5.38,88.55,28.45,4.97,0.0,11.56
06089_5km_0143,Shasta County,Shasta,06089,5.0,40.622242,-122.624048,7,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4444,medium,0.705,89.1,26.46,5.49,88.55,28.45,4.97,0.0,11.56
06089_5km_0144,Shasta County,Shasta,06089,5.0,40.622242,-122.56475,7,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4489,medium,0.7013,89.19,26.02,5.61,88.55,28.45,4.97,0.0,11.56
06089_5km_0145,Shasta County,Shasta,06089,5.0,40.622242,-122.505451,7,9,1,county_boundary_clipped_grid,2020-08,23.33,0.4536,medium,0.6987,89.31,25.55,5.74,88.55,28.45,4.97,0.0,11.56
06089_5km_0146,Shasta County,Shasta,06089,5.0,40.622242,-122.446152,7,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4587,medium,0.6971,89.45,25.03,5.87,88.55,28.45,4.97,0.0,11.56
06089_5km_0147,Shasta County,Shasta,06089,5.0,40.622242,-122.386853,7,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4641,medium,0.6965,89.61,24.48,6.02,88.55,28.45,4.97,0.0,11.56
06089_5km_0148,Shasta County,Shasta,06089,5.0,40.622242,-122.327555,7,12,1,county_boundary_clipped_grid,2020-08,23.33,0.4695,medium,0.6968,89.79,23.92,6.16,88.55,28.45,4.97,0.0,11.56
06089_5km_0149,Shasta County,Shasta,06089,5.0,40.622242,-122.268256,7,13,1,county_boundary_clipped_grid,2020-08,23.33,0.4748,medium,0.6979,89.98,23.37,6.31,88.55,28.45,4.97,0.0,11.56
06089_5km_0150,Shasta County,Shasta,06089,5.0,40.622242,-122.208957,7,14,1,county_boundary_clipped_grid,2020-08,23.33,0.4796,medium,0.6995,90.16,22.85,6.44,88.55,28.45,4.97,0.0,11.56
06089_5km_0151,Shasta County,Shasta,06089,5.0,40.622242,-122.149658,7,15,1,county_boundary_clipped_grid,2020-08,23.33,0.4838,medium,0.7015,90.32,22.4,6.55,88.55,28.45,4.97,0.0,11.56
06089_5km_0152,Shasta County,Shasta,06089,5.0,40.622242,-122.090359,7,16,1,county_boundary_clipped_grid,2020-08,23.33,0.4871,medium,0.7037,90.46,22.05,6.64,88.55,28.45,4.97,0.0,11.56
06089_5km_0153,Shasta County,Shasta,06089,5.0,40.622242,-122.031061,7,17,1,county_boundary_clipped_grid,2020-08,23.33,0.4891,medium,0.7057,90.55,21.83,6.69,88.55,28.45,4.97,0.0,11.56
06089_5km_0154,Shasta County,Shasta,06089,5.0,40.622242,-121.971762,7,18,1,county_boundary_clipped_grid,2020-08,23.33,0.4897,medium,0.7075,90.6,21.75,6.71,88.55,28.45,4.97,0.0,11.56
06089_5km_0155,Shasta County,Shasta,06089,5.0,40.622242,-121.912463,7,19,1,county_boundary_clipped_grid,2020-08,23.33,0.4888,medium,0.709,90.59,21.83,6.69,88.55,28.45,4.97,0.0,11.56
06089_5km_0156,Shasta County,Shasta,06089,5.0,40.622242,-121.853164,7,20,1,county_boundary_clipped_grid,2020-08,23.33,0.4865,medium,0.7099,90.53,22.06,6.63,88.55,28.45,4.97,0.0,11.56
06089_5km_0157,Shasta County,Shasta,06089,5.0,40.622242,-121.793866,7,21,1,county_boundary_clipped_grid,2020-08,23.33,0.4829,medium,0.7103,90.42,22.43,6.53,88.55,28.45,4.97,0.0,11.56
06089_5km_0158,Shasta County,Shasta,06089,5.0,40.622242,-121.734567,7,22,1,county_boundary_clipped_grid,2020-08,23.33,0.4781,medium,0.7102,90.26,22.93,6.4,88.55,28.45,4.97,0.0,11.56
06089_5km_0159,Shasta County,Shasta,06089,5.0,40.622242,-121.675268,7,23,1,county_boundary_clipped_grid,2020-08,23.33,0.4723,medium,0.7097,90.07,23.54,6.25,88.55,28.45,4.97,0.0,11.56
06089_5km_0160,Shasta County,Shasta,06089,5.0,40.622242,-121.615969,7,24,1,county_boundary_clipped_grid,2020-08,23.33,0.4657,medium,0.7091,89.85,24.22,6.07,88.55,28.45,4.97,0.0,11.56
06089_5km_0161,Shasta County,Shasta,06089,5.0,40.622242,-121.556671,7,25,1,county_boundary_clipped_grid,2020-08,23.33,0.4587,medium,0.7085,89.61,24.96,5.88,88.55,28.45,4.97,0.0,11.56
06089_5km_0162,Shasta County,Shasta,06089,5.0,40.622242,-121.497372,7,26,1,county_boundary_clipped_grid,2020-08,23.33,0.4513,medium,0.7082,89.37,25.72,5.68,88.55,28.45,4.97,0.0,11.56
06089_5km_0163,Shasta County,Shasta,06089,5.0,40.622242,-121.438073,7,27,1,county_boundary_clipped_grid,2020-08,23.33,0.4439,medium,0.7084,89.13,26.49,5.48,88.55,28.45,4.97,0.0,11.56
06089_5km_0164,Shasta County,Shasta,06089,5.0,40.622242,-121.378774,7,28,1,county_boundary_clipped_grid,2020-08,23.33,0.4366,medium,0.7093,88.91,27.24,5.28,88.55,28.45,4.97,0.0,11.56
06089_5km_0165,Shasta County,Shasta,06089,5.0,40.665959,-122.725447,8,5,1,county_boundary_clipped_grid,2020-08,23.33,0.4396,medium,0.7113,89.04,26.91,5.37,88.55,28.45,4.97,0.0,11.56
06089_5km_0166,Shasta County,Shasta,06089,5.0,40.667157,-122.683347,8,6,1,county_boundary_clipped_grid,2020-08,23.33,0.4426,medium,0.7074,89.08,26.63,5.44,88.55,28.45,4.97,0.0,11.56
06089_5km_0167,Shasta County,Shasta,06089,5.0,40.667157,-122.624048,8,7,1,county_boundary_clipped_grid,2020-08,23.33,0.4469,medium,0.7027,89.15,26.22,5.56,88.55,28.45,4.97,0.0,11.56
06089_5km_0168,Shasta County,Shasta,06089,5.0,40.667157,-122.56475,8,8,1,county_boundary_clipped_grid,2020-08,23.33,0.4515,medium,0.699,89.24,25.77,5.68,88.55,28.45,4.97,0.0,11.56
06089_5km_0169,Shasta County,Shasta,06089,5.0,40.667157,-122.505451,8,9,1,county_boundary_clipped_grid,2020-08,23.33,0.4564,medium,0.6962,89.36,25.28,5.81,88.55,28.45,4.97,0.0,11.56
06089_5km_0170,Shasta County,Shasta,06089,5.0,40.667157,-122.446152,8,10,1,county_boundary_clipped_grid,2020-08,23.33,0.4617,medium,0.6945,89.51,24.74,5.95,88.55,28.45,4.97,0.0,11.56
06089_5km_0171,Shasta County,Shasta,06089,5.0,40.667157,-122.386853,8,11,1,county_boundary_clipped_grid,2020-08,23.33,0.4672,medium,0.6939,89.68,24.17,6.1,88.55,28.45,4.97,0.0,11.56
06089_5km_0172,Shasta County,Shasta,06089,5.0,40.667157,-122.327555,8,12,1,county_boundary_clipped_grid,2020-08,23.33,0.4729,medium,0.6941,89.86,23.59,6.25,88.55,28.45,4.97,0.0,11.56
06089_5km_0173,Shasta County,Shasta,06089,5.0,40.667157,-122.268256,8,13,1,county_boundary_clipped_grid,2020-08,23.33,0.4784,medium,0.695,90.06,23.0,6.4,88.55,28.45,4.97,0.0,11.56
06089_5km_0174,Shasta County,Shasta,06089,5.0,40.667157,-122.208957,8,14,1,county_boundary_clipped_grid,2020-08,23.33,0.4836,medium,0.6965,90.24,22.46,6.54,88.55,28.45,4.97,0.0,11.56
06089_5km_0175,Shasta County,Shasta,06089,5.0,40.667157,-122.149658,8,15,1,county_boundary_clipped_grid,2020-08,23.33,0.4881,medium,0.6984,90.41,21.98,6.67,88.55,28.45,4.97,0.0,11.56
